Model,Price_Original,Price,Price_VND,Ram_Original,Ram,SSD_Original,SSD,Graphics,GPU,G3Dmark,TDP,Perf_Per_Watt,Price_Objective,Budget_Score,Performance_Score,Energy_Consumption,Efficiency_Score
MSI/GL72M 7REX/Gaming/17.3/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,1348.48,1348.48,36408960.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 1050 Ti,Nvidia GeForce GTX 1050 Ti,6349.0,75.0,83.53947368421052,0.18747862019895187,0.8125213798010481,0.23121729782391426,0.36363636363636365,0.45675536264763295
Lenovo/V310-15IKB (i5-7200U/4GB/1TB/No/Notebook/15.6/1366x768/Intel Core i5 7200U 2.5GHz,489.9,489.9,13227300.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.04062846352776978,0.9593715364722302,0.039327017561540986,0.21212121212121213,0.08967492481741372
Dell/Inspiron 5570/Notebook/15.6/Full HD 1920x1080/Intel Core i5 8250U 1.6GHz,719.0,719.0,19413000.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,AMD Radeon 530,AMD Radeon 530,1036.0,50.0,20.313725490196077,0.07981336288877028,0.9201866371112297,0.0873115556787355,0.21212121212121213,0.09888658169841041
Dell/Inspiron 5378/2 in 1 Convertible/13.3/Full HD / Touchscreen 1920x1080/Intel Core i3 7100U 2.4GHz,649.0,649.0,17523000.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.0678406743018212,0.9321593256981788,0.039327017561540986,0.21212121212121213,0.08967492481741372
Dell/Inspiron 5567/Notebook/15.6/1366x768/Intel Core i5 7200U 2.5GHz,589.52,589.52,15917040.0,8GB,8.0,1TB HDD,204.8,AMD Radeon R7 M445,AMD Radeon R7 M445,947.0,25.0,36.42307692307692,0.05766730977108218,0.9423326902289179,0.05583117068541242,0.06060606060606061,0.19006832527346632
HP/15-BW037na (A9-9420/4GB/1TB/Radeon/Notebook/15.6/Full HD 1920x1080/AMD A9-Series 9420 3GHz,489.0,489.0,13203000.0,4GB,4.0,1TB HDD,204.8,AMD Radeon 520,AMD Radeon 520,873.0,50.0,17.11764705882353,0.040474528960223306,0.9595254710397767,0.03716017032427121,0.21212121212121213,0.08079621938994701
Acer/Predator 17/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,1935.0,1935.0,52245000.0,16GB,16.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.2877960674849144,0.7122039325150856,0.3651735997379626,0.6363636363636364,0.4546841917147074
Dell/Inspiron 3567/Notebook/15.6/1366x768/Intel Core i5 7200U 2.5GHz,649.0,649.0,17523000.0,12GB,12.0,1TB HDD,204.8,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.0678406743018212,0.9321593256981788,0.07266035089487433,0.21212121212121213,0.08967492481741372
HP/15-BW091ND (A9-9420/6GB/1TB/Notebook/15.6/Full HD 1920x1080/AMD A9-Series A9-9420 3GHz,650.0,650.0,17550000.0,6GB,6.0,128GB SSD +  1TB HDD,332.8,AMD Radeon 520,AMD Radeon 520,873.0,50.0,17.11764705882353,0.0680117127102062,0.9319882872897938,0.074563271099465,0.21212121212121213,0.08079621938994701
Lenovo/ThinkPad 13/Notebook/13.3/IPS Panel Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,960.0,960.0,25920000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.12103361930955214,0.8789663806904479,0.06762159120495183,0.21212121212121213,0.08967492481741372
Lenovo/V310-15IKB (i7-7500U/4GB/1TB/FHD/W10)/Notebook/15.6/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,779.0,779.0,21033000.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.09007566739186951,0.9099243326081305,0.039327017561540986,0.21212121212121213,0.08967492481741372
HP/ZBook 15/Workstation/15.6/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,2419.0,2419.0,65313000.0,16GB,16.0,256GB SSD,256.0,Nvidia Quadro M2200,Nvidia Quadro M2200,4293.0,55.0,76.66071428571429,0.37057865714324806,0.6294213428567519,0.19142079669429818,0.2424242424242424,0.41782038266402083
Dell/Inspiron 5379/2 in 1 Convertible/13.3/Full HD / Touchscreen 1920x1080/Intel Core i5 8250U 1.6GHz,659.0,659.0,17793000.0,8GB,8.0,1TB HDD,204.8,Intel UHD Graphics 620,Intel UHD Graphics 620,1510.0,50.0,29.607843137254903,0.06955105838567108,0.9304489416143289,0.07108035811769844,0.21212121212121213,0.15149291135615067
MSI/GS63VR 7RF/Gaming/15.6/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,2094.48,2094.48,56550960.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.3150732728541521,0.6849267271458479,0.3942433671798231,0.6363636363636364,0.4546841917147074
Dell/Inspiron 7560/Notebook/15.6/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,1207.0,1207.0,32589000.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce 940MX,Nvidia GeForce 940MX,1508.0,23.0,62.833333333333336,0.16328010618064392,0.8367198938193561,0.10009595437862716,0.04848484848484849,0.3395549906916798
Dell/Vostro 3568/Notebook/15.6/1366x768/Intel Core i3 6006U 2GHz,665.0,665.0,17955000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.070577288835981,0.929422711164019,0.06545474396768206,0.0,0.29274062902763853
Toshiba/Tecra X40-D-10G/Notebook/14.0/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i5 7200U 2.5GHz,1535.0,1535.0,41445000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.21938070413091965,0.7806192958690803,0.06762159120495183,0.21212121212121213,0.08967492481741372
Lenovo/Flex 5/2 in 1 Convertible/14.0/Full HD / Touchscreen 1920x1080/Intel Core i5 7200U 2.5GHz,999.0,999.0,26973000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.12770411723656663,0.8722958827634334,0.06762159120495183,0.21212121212121213,0.08967492481741372
Lenovo/Thinkpad P51s/Workstation/15.6/IPS Panel 4K Ultra HD 3840x2160/Intel Core i7 7600U 2.8GHz,3299.0,3299.0,89073000.0,16GB,16.0,1TB SSD,1024.0,Nvidia Quadro M520M,Nvidia Quadro M520M,1912.0,25.0,73.53846153846153,0.5210924565220365,0.4789075434779635,0.30134861044621936,0.06060606060606061,0.40014788662576145
Samsung/Notebook 9/Ultrabook/13.3/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,1649.0,1649.0,44523000.0,16GB,16.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.23887908268680813,0.7611209173131919,0.10095492453828517,0.21212121212121213,0.08967492481741372
HP/250 G6/Notebook/15.6/Full HD 1920x1080/Intel Core i3 6006U 2GHz,539.0,539.0,14553000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.04902644937947264,0.9509735506205274,0.06545474396768206,0.0,0.29274062902763853
Dell/Latitude 5480/Notebook/14.0/1366x768/Intel Core i5 7200U 2.5GHz,1126.71,1126.71,30421170.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.14954743237141332,0.8504525676285867,0.06762159120495183,0.21212121212121213,0.08967492481741372
HP/Zbook 17/Workstation/17.3/IPS Panel Full HD 1920x1080/Intel Xeon E3-1535M v5 2.9GHz,4389.0,4389.0,118503000.0,16GB,16.0,256GB SSD,256.0,Nvidia Quadro M2000M,Nvidia Quadro M2000M,3410.0,55.0,60.892857142857146,0.7075243216616723,0.29247567833832766,0.16750422031293305,0.2424242424242424,0.32857155643296987
Lenovo/N23 (N3060/4GB/128GB/W10)/Netbook/11.6/Touchscreen 1366x768/Intel Celeron Dual Core N3060 1.6GHz,475.0,475.0,12825000.0,4GB,4.0,128GB SSD,128.0,Intel HD Graphics 400,Intel HD Graphics 400,244.0,45.0,5.304347826086956,0.038079991242833476,0.9619200087571665,0.002681473456121344,0.1818181818181818,0.013930881831030636
HP/EliteBook 850/Notebook/15.6/Full HD 1920x1080/Intel Core i5 6300U 2.4GHz,1900.0,1900.0,51300000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.2818097231914398,0.7181902768085602,0.06545474396768206,0.0,0.29274062902763853
Asus/X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce/Notebook/15.6/1366x768/Intel Core i5 6300HQ 2.3GHz,579.0,579.0,15633000.0,4GB,4.0,1TB HDD,204.8,Nvidia GeForce GTX 950M,Nvidia GeForce GTX 950M,2574.0,75.0,33.86842105263158,0.05586798571487212,0.9441320142851278,0.08323275970671976,0.36363636363636365,0.17560852672279298
Lenovo/Thinkpad T460/Ultrabook/14.0/Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1096.0,1096.0,29592000.0,4GB,4.0,180GB SSD,180.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.14429484284991037,0.8557051571500897,0.03152790288241074,0.0,0.29274062902763853
Asus/Pro P2540UA-XO0192R/Notebook/15.6/1366x768/Intel Core i7 7500U 2.7GHz,849.9,849.9,22947300.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.1022022905463651,0.8977977094536349,0.050954924538285165,0.21212121212121213,0.08967492481741372
Lenovo/Yoga 900-13ISK/2 in 1 Convertible/13.3/IPS Panel Quad HD+ / Touchscreen 3200x1800/Intel Core i5 6260U 1.8GHz,1199.0,1199.0,32373000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 540,Intel HD Graphics 540,1452.0,50.0,28.470588235294116,0.16191179891356403,0.838088201086436,0.08113730084742203,0.21212121212121213,0.1450558499212373
HP/15-cb003na (i5-7300HQ/8GB/1TB/Notebook/15.6/IPS Panel Full HD 1920x1080/Intel Core i5 7300HQ 2.5GHz,1099.0,1099.0,29673000.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.14480795807506533,0.8551920419249347,0.23121729782391426,0.36363636363636365,0.45675536264763295
HP/ZBook 15/Workstation/15.6/Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,1561.0,1561.0,42147000.0,8GB,8.0,256GB SSD,256.0,Nvidia Quadro M1000M,Nvidia Quadro M1000M,2844.0,40.0,69.36585365853658,0.22382770274892927,0.7761722972510707,0.11884044277591607,0.15151515151515152,0.3765301970290217
Dell/Alienware 17/Gaming/15.6/IPS Panel 4K Ultra HD 3840x2160/Intel Core i7 7700HQ 2.8GHz,2868.99,2868.99,77462730.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1070,Nvidia GeForce GTX 1070,14672.0,150.0,97.16556291390728,0.44754423053240827,0.5524557694675918,0.519053768046562,0.8181818181818181,0.5338814083019026
Acer/Aspire 3/Notebook/15.6/1366x768/Intel Core i5 7200U 2.5GHz,599.0,599.0,16173000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.059288753882571855,0.9407112461174282,0.050954924538285165,0.21212121212121213,0.08967492481741372
Lenovo/Legion Y520-15IKBN/Gaming/15.6/IPS Panel Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,1048.0,1048.0,28296000.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.136084999247431,0.863915000752569,0.23121729782391426,0.36363636363636365,0.45675536264763295
Dell/Latitude 7280/Ultrabook/12.5/Full HD 1920x1080/Intel Core i7 7600U 2.8GHz,1859.0,1859.0,50193000.0,16GB,16.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.2747971484476554,0.7252028515523445,0.10095492453828517,0.21212121212121213,0.08967492481741372
Google/Pixelbook (Core/Ultrabook/12.3/Touchscreen 2400x1600/Intel Core i5 7Y57 1.2GHz,1559.0,1559.0,42093000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 615,Intel HD Graphics 615,692.0,15.0,43.25,0.22348562593215932,0.7765143740678406,0.060552252093359196,0.0,0.22870990262065016
Asus/Zenbook UX330UA-AH5Q/Ultrabook/13.3/IPS Panel Quad HD+ 3200x1800/Intel Core i5 7200U 2.5GHz,1129.0,1129.0,30483000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.14993911032661494,0.850060889673385,0.06762159120495183,0.21212121212121213,0.08967492481741372
Acer/TravelMate P238-M/Notebook/13.3/1366x768/Intel Core i5 6200U 2.3GHz,655.0,655.0,17685000.0,4GB,4.0,128GB SSD,128.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.06886690475213114,0.9311330952478689,0.01971830985915493,0.0,0.29274062902763853
Asus/X751NV-TY001 (N4200/4GB/1TB/GeForce/Notebook/17.3/1366x768/Intel Pentium Quad Core N4200 1.1GHz,470.34,470.34,12699180.0,4GB,4.0,1TB HDD,204.8,Nvidia GeForce 920MX,Nvidia GeForce 920MX,1064.0,16.0,62.588235294117645,0.03728295225975944,0.9627170477402406,0.042333518103252796,0.006060606060606058,0.33816769296863813
Dell/Inspiron 7559/Gaming/15.6/IPS Panel Touchscreen / 4K Ultra HD 3840x2160/Intel Core i7 6700HQ 2.6GHz,1099.0,1099.0,29673000.0,16GB,16.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 960M,Nvidia GeForce GTX 960M,3375.0,75.0,44.4078947368421,0.14480795807506533,0.8551920419249347,0.18399808511174381,0.36363636363636365,0.23526378912697754
Samsung/Notebook 9/Ultrabook/13.3/Full HD / Touchscreen 1920x1080/Intel Core i7 7500U 2.7GHz,1599.0,1599.0,43173000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.23032716226755878,0.7696728377324412,0.06762159120495183,0.21212121212121213,0.08967492481741372
Acer/Aspire A315-31/Notebook/15.6/1366x768/Intel Pentium Quad Core N4200 1.1GHz,298.0,298.0,8046000.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics 505,Intel HD Graphics 505,361.0,15.0,22.5625,0.007806192958690797,0.9921938070413092,0.023292348005744666,0.0,0.11161503830731778
Dell/Inspiron 5567/Notebook/15.6/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,1181.27,1181.27,31894290.0,16GB,16.0,256GB SSD,256.0,AMD Radeon R7 M445,AMD Radeon R7 M445,947.0,25.0,36.42307692307692,0.15887928793289818,0.8411207120671018,0.10079241099548994,0.06060606060606061,0.19006832527346632
Samsung/Notebook 9/2 in 1 Convertible/15.0/Full HD / Touchscreen 1920x1080/Intel Core i7 7500U 2.7GHz,1799.0,1799.0,48573000.0,16GB,16.0,256GB SSD,256.0,AMD Radeon 540,AMD Radeon 540,2134.0,50.0,41.84313725490196,0.2645348439445562,0.7354651560554438,0.13294300687848018,0.21212121212121213,0.22074681369039095
Toshiba/Tecra A40-C-1E5/Notebook/14.0/IPS Panel 1366x768/Intel Core i5 6200U 2.3GHz,1020.0,1020.0,27540000.0,4GB,4.0,128GB SSD,128.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.13129592381265137,0.8687040761873486,0.01971830985915493,0.0,0.29274062902763853
Dell/Inspiron 7567/Gaming/15.6/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,1099.0,1099.0,29673000.0,8GB,8.0,1TB HDD,204.8,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.14480795807506533,0.8551920419249347,0.2021475303820538,0.36363636363636365,0.45675536264763295
HP/EliteBook 820/Ultrabook/12.5/1366x768/Intel Core i5 6200U 2.3GHz,1244.0,1244.0,33588000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.16960852729088843,0.8303914727091115,0.04878807730101539,0.0,0.29274062902763853
Asus/Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce/2 in 1 Convertible/15.6/Full HD / Touchscreen 1920x1080/Intel Core i7 7500U 2.7GHz,839.0,839.0,22653000.0,12GB,12.0,2TB HDD,409.6,Nvidia GeForce 940MX,Nvidia GeForce 940MX,1508.0,23.0,62.833333333333336,0.10033797189496874,0.8996620281050313,0.13420448151041012,0.04848484848484849,0.3395549906916798
Lenovo/Thinkpad P50/Notebook/15.6/4K Ultra HD 3840x2160/Intel Core i7 6820HQ 2.7GHz,2370.0,2370.0,63990000.0,16GB,16.0,512GB SSD,512.0,Nvidia Quadro M2000M,Nvidia Quadro M2000M,3410.0,55.0,60.892857142857146,0.3621977751323837,0.6378022248676163,0.22564375519665397,0.2424242424242424,0.32857155643296987
Acer/Swift 3/Notebook/14.0/IPS Panel Full HD 1920x1080/Intel Core i3 7100U 2.4GHz,636.0,636.0,17172000.0,4GB,4.0,128GB SSD,128.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.06561717499281638,0.9343828250071836,0.021885157096424704,0.21212121212121213,0.08967492481741372
Razer/Blade Pro/Gaming/14.0/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,2899.0,2899.0,78273000.0,16GB,16.0,512GB SSD,512.0,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.4526770931680418,0.5473229068319583,0.40587127415656726,0.6363636363636364,0.4546841917147074
Asus/Vivobook Max/Notebook/15.6/1920x1080/Intel Pentium Dual Core N4200 1.1GHz,581.9,581.9,15711300.0,8GB,8.0,128GB SSD,128.0,Intel HD Graphics 505,Intel HD Graphics 505,361.0,15.0,22.5625,0.05636399709918858,0.9436360029008114,0.022517154207295054,0.0,0.11161503830731778
Dell/Alienware 17/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,3588.8,3588.8,96897600.0,32GB,32.0,1TB SSD +  1TB HDD,1228.8,Nvidia GeForce GTX 1070M,Nvidia GeForce GTX 1070M,13506.0,150.0,89.44370860927152,0.5706593872720058,0.4293406127279942,0.7285572408811846,0.8181818181818181,0.4901743638524212
Asus/Rog G752VS-BA171T/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,2350.0,2350.0,63450000.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1070,Nvidia GeForce GTX 1070,14672.0,150.0,97.16556291390728,0.35877700696468395,0.641222993035316,0.519053768046562,0.8181818181818181,0.5338814083019026
Toshiba/Tecra Z40-C-161/Ultrabook/14.0/IPS Panel Full HD 1920x1080/Intel Core i7 6600U 2.6GHz,1764.0,1764.0,47628000.0,16GB,16.0,512GB SSD,512.0,Nvidia GeForce 930M,Nvidia GeForce 930M,1011.0,33.0,29.735294117647058,0.2585484996510816,0.7414515003489184,0.1606654236690267,0.1090909090909091,0.15221430617213233
Lenovo/IdeaPad 110-15IBR/Notebook/15.6/1366x768/Intel Celeron Quad Core N3710 1.6GHz,329.0,329.0,8883000.0,8GB,8.0,1TB HDD,204.8,Intel HD Graphics 405,Intel HD Graphics 405,244.0,18.0,12.842105263157896,0.013108383618625395,0.9868916163813746,0.036790000587904284,0.018181818181818174,0.05659590584652954
Lenovo/ThinkPad T470s/Ultrabook/14.0/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,2299.0,2299.0,62073000.0,16GB,16.0,512GB SSD,512.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.3500540481370496,0.6499459518629505,0.15909445942200612,0.21212121212121213,0.08967492481741372
MSI/GS43VR 7RE/Gaming/14.0/IPS Panel Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,1891.0,1891.0,51057000.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.28027037751597494,0.7197296224840251,0.3942433671798231,0.6363636363636364,0.4546841917147074
MSI/GL62M (i5-7300HQ/8GB/1TB/Gaming/15.6/Full HD 1920x1080/Intel Core i5 7300HQ 2.5GHz,1089.0,1089.0,29403000.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.14309757399121545,0.8569024260087845,0.23121729782391426,0.36363636363636365,0.45675536264763295
Lenovo/Legion Y520-15IKBN/Gaming/15.6/IPS Panel Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,999.0,999.0,26973000.0,4GB,4.0,1TB HDD,204.8,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.12770411723656663,0.8722958827634334,0.18548086371538713,0.36363636363636365,0.45675536264763295
Acer/Predator G9-793/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,2299.0,2299.0,62073000.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.3500540481370496,0.6499459518629505,0.3942433671798231,0.6363636363636364,0.4546841917147074
Dell/Inspiron 7567/Gaming/15.6/Full HD 1920x1080/Intel Core i5 7300HQ 2.5GHz,985.0,985.0,26595000.0,8GB,8.0,256GB SSD,256.0,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.12530957951917682,0.8746904204808232,0.21377543735879798,0.36363636363636365,0.45675536264763295
Asus/FX502VM-DM560T (i7-7700HQ/8GB/1TB/Gaming/15.6/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,1339.0,1339.0,36153000.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX1060,Nvidia GeForce GTX1060,145.0,50.0,2.843137254901961,0.1858571760874622,0.8141428239125378,0.0631782945736434,0.21212121212121213,0.0
Lenovo/ThinkPad Yoga/2 in 1 Convertible/13.3/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i7 7500U 2.7GHz,1970.0,1970.0,53190000.0,8GB,8.0,512GB SSD,512.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.29378241177838893,0.7062175882216111,0.12576112608867276,0.21212121212121213,0.08967492481741372
Lenovo/Yoga 510-15IKB/2 in 1 Convertible/15.6/Full HD / Touchscreen 1920x1080/Intel Core i5 7200U 2.5GHz,959.0,959.0,25893000.0,8GB,8.0,256GB SSD,256.0,AMD Radeon R7 M460,AMD Radeon R7 M460,1068.0,25.0,41.07692307692308,0.12086258090116717,0.8791374190988328,0.07073643410852713,0.06060606060606061,0.21640990757774378
"Apple/MacBook 12""/Ultrabook/12.0/IPS Panel Retina Display 2304x1440/Intel Core M 1.2GHz",1165.0,1165.0,31455000.0,8GB,8.0,512GB Flash Storage,512.0,Intel HD Graphics 5300,Intel HD Graphics 5300,406.0,15.0,25.375,0.15609649302847448,0.8439035069715255,0.1109453081038407,0.0,0.12753427967922096
Lenovo/ThinkPad X1/2 in 1 Convertible/14.0/IPS Panel Touchscreen 2560x1440/Intel Core i5 7200U 2.5GHz,2330.0,2330.0,62910000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.35535623879698425,0.6446437612030158,0.06762159120495183,0.21212121212121213,0.08967492481741372
Dell/Latitude 3580/Notebook/15.6/1366x768/Intel Core i5 7200U 2.5GHz,810.0,810.0,21870000.0,8GB,8.0,128GB SSD,128.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.0953778580518041,0.9046221419481959,0.03855182376309137,0.21212121212121213,0.08967492481741372
Lenovo/Yoga 910-13IKB/2 in 1 Convertible/13.9/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i7 7500U 2.7GHz,1349.0,1349.0,36423000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.18756756017131204,0.812432439828688,0.06762159120495183,0.21212121212121213,0.08967492481741372
Dell/Vostro 5568/Notebook/15.6/Full HD 1920x1080/Intel Core i3 6006U 2GHz,739.0,739.0,19953000.0,8GB,8.0,256GB SSD,256.0,AMD Radeon R5 M420X,AMD Radeon R5 M420X,503.0,15.0,31.4375,0.08323413105647004,0.91676586894353,0.05543307549530936,0.0,0.16184908885865673
HP/ZBook 17/Workstation/15.6/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,2064.9,2064.9,55752300.0,8GB,8.0,256GB SSD,256.0,Nvidia Quadro M2200,Nvidia Quadro M2200,4293.0,55.0,76.66071428571429,0.3100139567341242,0.6899860432658758,0.15808746336096482,0.2424242424242424,0.41782038266402083
Asus/Pro P2540UA-XS51/Notebook/15.6/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,1099.0,1099.0,29673000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.14480795807506533,0.8551920419249347,0.06762159120495183,0.21212121212121213,0.08967492481741372
